Gene,memory_vs_intermediate_log2FoldChange,memory_vs_intermediate_pvalue,memory_vs_intermediate_padj,memory_vs_effector_log2FoldChange,memory_vs_effector_pvalue,memory_vs_effector_padj,intermediate_vs_effector_log2FoldChange,intermediate_vs_effector_pvalue,intermediate_vs_effector_padj
Gm26765,-0.15826695979720418,0.7939450147450978,0.9595150600527799,1.0554580017171205,0.07562247484462713,0.18579981614321717,1.2137249615143246,0.04070030078719755,0.11089837657488845
Gm16853,-0.6742974667861498,0.49657279085698663,0.857824250149847,-0.28510573451753424,0.7612957732005834,0.8725849320364436,0.38919173226861553,0.6720457924217895,0.8049345723952276
Gm26764,0.40514691831562427,0.2291937235065359,0.6559191578424225,0.5113699583216621,0.10474500619107721,0.23460576708580314,0.10622304000603779,0.7387768202178785,0.8499387748419113
Gm26609,0.14962045441343208,0.7625119695934335,0.9519027366625326,0.6356772648847614,0.17834981237752268,0.3449130355153377,0.48605681047132926,0.3092201576494734,0.49344269720294637
Gm26608,0.13735081027693952,0.8897366076855695,0.97950584964336,0.13823871211514838,0.881132085516258,0.9407283501644288,8.879018382088539e-4,0.9992421243109909,1
Gm26610,0.14983157163173835,0.675794897273592,0.9260161622030835,-0.011540925428716297,0.9722720177929326,0.9878204304626393,-0.16137249706045467,0.6315210030471565,0.7769779659493256
1700101I11Rik,-1.2145152817652198,0.42579709745231387,0.8241559248210927,-2.29879781096035,0.10313150081244371,0.23206530627427047,-1.08428252919513,0.4206579223191451,0.6050212379985641
Gm26642,0.24384509070564267,0.7178472971057843,0.9393166207744694,-0.7104484611481611,0.23994638175185815,0.4237436545555733,-0.9542935518538037,0.12326714208297467,0.2564361212444872
Gm26646,-0.10924651731609628,0.8972356231447141,0.9810457129000876,-0.4333268728672738,0.5798029087546437,0.7492065570319651,-0.32408035555117753,0.6787745120067037,0.80945337910038
Gm26647,0.012514905805614436,0.9871394479592868,0.9975703984893693,-0.9886991141567446,0.15799144927524955,0.31697366239813785,-1.0012140199623591,0.15591365667035048,0.3039426096591661
4930505N22Rik,-0.35037152772872643,0.5135968986524824,0.8671264804846475,0.1414019842709616,0.7826417986617364,0.8851107428677226,0.49177351199968805,0.33117295592054774,0.517709171421301
A230060F14Rik,0.0634398043334201,0.7742220347214593,0.9544866918933055,0.1082695511632295,0.6004428913247264,0.7644838921069463,0.04482974682980941,0.8298469087505882,0.9051596546744909
G730013B05Rik,0.1671844143318802,0.8892009745025213,NA,-0.8081759483904154,0.4584202681048315,0.6508485239215597,-0.9753603627222955,0.37687771905595885,0.564978874534605
Gm26905,-0.02035402297930532,0.9485150200616798,0.9907043431800486,0.08637521325164875,0.7695791646788498,0.877588012789426,0.10672923623095407,0.717408920121358,0.8357736819966874
5430400D12Rik,-0.29467945069613394,0.6901420989594371,0.9321600817955817,-0.592393677577382,0.3891850987590426,0.5881893155105656,-0.2977142268812481,0.6635351584863609,0.7987439344853086
Gm26623,0.39856082436311135,0.7674900837146218,NA,-0.3518655207120215,0.7728553431643157,0.8794763927929293,-0.7504263450751328,0.5497215010083301,NA
Gm26740,0.18411901992007312,0.26772369946250907,0.7002652422036449,-0.5172612920717189,8.557832433055955e-4,0.004957068408361801,-0.701380311991792,6.2935025294837966e-6,6.93946684085147e-5
E030037K01Rik,-0.2379418444339025,0.41670801788673345,0.8176442314578948,-0.0529846829524945,0.8475176233857683,0.9232155250549903,0.184957161481408,0.49979814874770834,0.6758725790185426
Gm26742,1.7326179709741092,0.5098143755281903,NA,4.229282417538152,0.09749326347142077,NA,2.4966644465640426,0.34552547558207514,NA
2810429I04Rik,0.06320063857393786,0.7705313522406683,0.9527581114035627,0.44627387557677956,0.02728882006802287,0.08448358395346427,0.3830732370028416,0.05912507267858382,0.1479102970268416
Gm7741,1.6742589014943956,0.19019408369640697,NA,-0.5595407900498782,0.6008337256184693,0.7645810802031746,-2.233799691544274,0.06270841865827113,0.1543946790511959
Gm20109,-0.0062960202267346894,0.9940754594869134,0.9989585504264736,0.42278937592340343,0.5987702720058039,0.7634736455238761,0.42908539615013813,0.5947104911159402,0.7497179200037435
Gpr137b-ps,0.04130437111460819,0.8734838701293313,0.9774656658575088,0.3332474692933346,0.17284616809542344,0.33740596509017284,0.29194309817872643,0.23487917339003403,0.4081354975919474
Gm26896,0.1047194012930788,0.6695225521115564,0.9245154136460826,-0.20520862637318193,0.36809896162184463,0.5679349807455192,-0.30992802766626076,0.17627439113413654,0.3318409546161927
Gm26841,1.0850353126904102,0.007162768361186996,0.09870010024408321,0.6942380780104637,0.057353790646036275,0.15062305969134945,-0.39079723467994665,0.31767582383786186,0.5034305705036876
Gm26848,0.4037616514655858,0.08795165923625581,0.4191968021535505,0.387992816093121,0.0793718155735201,0.19224374599145813,-0.015768835372464846,0.9433925340112223,0.9697669489405684
Gm26850,0.793633107050276,0.27770327587876636,0.7104817419078998,1.2674992669691922,0.06786081308861797,0.17140763108637805,0.47386615991891623,0.5035912269565923,0.6793872451402136
F630040K05Rik,0.5365287752228081,0.46844226942379524,0.8450641366658582,-0.30345362806367365,0.6541157798794466,0.8016923185333265,-0.8399824032864818,0.2242734804867889,0.39480958918727643
2310015A10Rik,0.9853497141192515,0.008253718377904675,0.10812574535656058,-0.16086764883183874,0.6283597846761854,0.7827627522082142,-1.1462173629510903,0.001074115541358462,0.00562439843722287
2700016F22Rik,0.3692388437917154,0.4005816862669904,0.8072877311549125,-0.015319928705323163,0.969813592872329,0.9865610666772501,-0.3845587724970386,0.3511812394017341,0.5377814311387654
D930048G16Rik,1.0841941468727316,3.3633182196677523e-4,0.011682218382606314,0.019269716831104764,0.943346459385752,0.973160210556855,-1.064924430041627,1.8760096837961e-4,0.0012878802630245695
D930032P07Rik,0.2602716799714857,0.7039252542925191,0.9370547847327947,-0.2674671485261211,0.6691910787154942,0.811673371218387,-0.5277388284976068,0.4083424500496548,0.5947217889205819
9530059O14Rik,5.612076420286489,3.589478053539849e-5,0.002286913869087117,7.743308147159364,2.0054598565175662e-7,3.1135024947459894e-6,2.131231726872875,0.19520318200802397,0.3571466792425898
Gm26530,-0.17407084452908764,0.7380580549935409,0.9448206491480236,-1.0809690265359824,0.02316015416550826,0.07405357144825721,-0.9068981820068949,0.05599032387484242,0.14190548680898557
Gm2539,-0.36554704028259205,0.6325875314976886,0.9142206176886993,-0.3007059663967621,0.6784628280608471,0.8183760874933103,0.06484107388582995,0.9274886721046454,0.9605344014750312
Gm16973,0.25887666068368104,0.21060755291672936,0.6328578329308908,-0.471797968492445,0.012602254648175158,0.045328647716664554,-0.730674629176126,1.3877855389006645e-4,9.99898883109738e-4
D030040B21Rik,-0.22330520695269307,0.7469759719869111,0.9472011538882357,-0.6663444910596764,0.29720931694699865,0.49290031680296476,-0.44303928410698334,0.4858494296287302,0.6635041232262799
Gm6225,0.03797777481612698,0.9528823156674466,0.9916772012656826,1.005178189901402,0.11091099783076869,0.24444352775692604,0.967200415085275,0.12747804599299473,0.26271344043641315
Gm26534,0.2983200348934102,0.578896025704172,0.8966069434825231,-0.9524806496963123,0.044122331020839865,0.12267158326650637,-1.2508006845897226,0.010494955525166117,0.03746119179347752
Gm26533,0.3962815044504351,0.39242098760506566,0.8034374990866266,-0.06651843707638971,0.8768764038327981,0.9392071292561971,-0.46279994152682485,0.28635893766135023,0.4684906148126725
Gm16938,0.037213957099360775,0.9370007769336193,0.9876695522134067,0.24621695835401278,0.5777018260693157,0.747894061410352,0.20900300125465202,0.642104369785993,0.7842317204350753
Gm4673,-0.038615023670309785,0.9397779872643262,0.9881818047304407,0.2853288456397842,0.5549769464556682,0.7305628882237765,0.323943869310094,0.504010311514612,0.6796069831243237
Gm26690,0.11379359421951031,0.840083947987792,0.9672618027524665,-0.5355816139013242,0.2988449684474714,0.4941491882514903,-0.6493752081208345,0.2128223810242533,0.3805192299386297
Gm26688,-0.09559137236345235,0.9568487959349868,NA,2.5038517420732576,0.18582308961833022,NA,2.59944311443671,0.1696889143985296,NA
2010110K18Rik,-0.6908454229151558,0.15488990181035564,0.5507158127927073,1.9474176014704043,8.547069747488119e-5,6.916409286178732e-4,2.63826302438556,8.244723637363029e-8,1.4061407758262135e-6
Gm17518,-0.6979099977243646,0.48450236325433127,NA,-0.06882387771406434,0.9429199444064005,0.9731194541466055,0.6290861200103003,0.49891969862217594,0.6752630497491307
Gm26753,-0.594920014538162,0.5017218045317297,0.8599608987454251,-0.5133184678243935,0.5366573302226529,0.7150641624474974,0.08160154671376856,0.9205715296933294,0.9566710166189624
6030442K20Rik,-0.11681761953450064,0.8399722347764733,0.9672618027524665,0.6647366003772911,0.23266262962193066,0.4145170716295256,0.7815542199117917,0.16074096488590348,0.3108538137257156
4732463B04Rik,-0.18024026753103373,0.6881904575822939,0.9315243364545617,0.30017188934535266,0.4821290069391268,0.6702642505944593,0.4804121568763864,0.2591874084455551,0.43716154282630676
Gm26636,-0.006075035450946038,0.9974541404860177,NA,-0.429442394233427,0.8085344163339169,0.9009278095823906,-0.423367358782481,0.8114840231411309,0.893871984932257
Miat,1.011446798432383,0.07501941249994085,0.38920744988173017,-1.4530270163660475,0.00553980068286847,0.02358806398431288,-2.4644738147984304,2.0803451369752547e-6,2.5895962902973222e-5
2310043M15Rik,0.2728978040467224,0.6964031812279576,0.9352839624561814,0.8625005520021468,0.1978341582057391,0.3712965407934236,0.5896027479554243,0.38629338791807455,0.5741322073039086
Snhg4,0.26415016240082795,0.2866429560883699,0.7180722427737696,1.0532933282535166,7.489772891875856e-6,8.030327416567793e-5,0.7891431658526887,8.425120673932271e-4,0.004614169924867793
5430416N02Rik,0.055334725165343615,0.7931685545959839,0.9592808677667136,0.17369343706150264,0.37940704172152306,0.5785069412325793,0.11835871189615903,0.5511264849729407,0.7165329572270204
Gm10614,-0.3549659776418145,0.7471886055028052,NA,-0.5141360016915999,0.6158706065369932,0.7743677350282101,-0.15917002404978542,0.8747847923180392,0.9320563988970064
Gm16794,-0.5822406816466632,0.07266571760979317,0.38363264047350537,-0.2728327183279042,0.3698880671229949,0.5695599398891327,0.3094079633187591,0.3061394325916369,0.49006915197187684
4833407H14Rik,0.21344143171204227,0.3314926828228405,0.7600002935366178,-0.4787120910608785,0.019313196319304424,0.06401366233335434,-0.6921535227729207,7.446965364363502e-4,0.00414050284299772
9330136K24Rik,-0.18452802832917664,0.5524085387812887,0.883354998374131,-0.4342265534970019,0.13338595684397547,0.27992222743012457,-0.2496985251678253,0.3872222245111388,0.57485012662069
A430105J06Rik,0.5454583923575073,0.6550358468133206,NA,1.26083855694617,0.28222511682983603,0.47446234335397786,0.7153801645886627,0.5506871673930305,0.716313667886655
B230217O12Rik,0.601673335408853,0.04820623427595791,0.3129283359371323,-1.007076547063729,2.500055686149661e-4,0.001740131999730277,-1.608749882472582,1.1533073990142413e-8,2.3416059205713902e-7
2700046G09Rik,0.5181580317291236,0.7990099602043268,NA,4.229693731803926,0.04449161230150989,NA,3.7115357000748026,0.08132318786299167,NA
Gm17315,-0.04220128926125259,0.9319573130776434,0.9868620777362426,-0.5232653052508612,0.2499151391271649,0.4353407518329884,-0.48106401598960863,0.29169886539327666,0.4748124166208911
Gm27042,0.36396071958919085,0.5593209462119962,0.8880465221895761,0.8720297857295307,0.1421451315003516,0.2932940430680985,0.5080690661403399,0.40149402230359194,0.5887452882057229
Gm17259,0.039648763996615675,0.9053076672152932,0.9832558145095662,0.1831532887471878,0.5580379185751866,0.7324400988419811,0.14350452475057215,0.6481038985908931,0.7881071539050473
Gm16702,-0.30049579644476143,0.09623994207588028,0.4382672664358024,-0.03292063734985515,0.8460931624252828,0.9223929109170844,0.2675751590949063,0.11340738291467305,0.24039824589251943
Gm26901,0.07854967622290786,0.8400450725359465,0.9672618027524665,-0.5329402201826678,0.13929325839847037,0.2890742519943235,-0.6114898964055757,0.09223538068764052,0.20646212455234492
Gm26899,-1.7140456954480663,0.3666586392346702,NA,-1.2569853376933187,0.4871287305383703,NA,0.4570603577547478,0.7848818287408013,NA
Gm16685,0.23334467737854636,0.7334111765968558,0.9435744341900962,0.10728733193554467,0.8662046477297378,0.933356737157995,-0.1260573454430017,0.8450710705321677,0.9142549799536449
G730046D07Rik,-0.07260366481882422,0.6949437543182988,0.9350560979247997,1.0197762593471256,9.1303712538361e-9,1.8759143507308207e-7,1.0923799241659498,7.698267785621202e-10,1.9012612990514464e-8
2810425M01Rik,-0.21787124154876836,0.5258870699235211,0.8731443380767352,0.193052269617166,0.5520028708082492,0.7280581704598655,0.4109235111659344,0.20397119413252476,0.36895211134578215
Gm26812,-0.5984936244724324,0.5731841891277123,NA,-0.5041781413285542,0.607189609758725,0.7684395718126814,0.09431548314387828,0.9219505120013441,0.9572093488312055
Panct2,0.525348142261017,0.4901917300032582,0.8554039576037291,-0.15037572530649299,0.826126695107386,0.9112721203106972,-0.67572386756751,0.34384767872542876,0.5304669603629807
Gm26809,0.523236223424937,0.06217696646314176,0.35593801663262803,0.3648587265975156,0.1644166252830441,0.32599471653065715,-0.15837749682742142,0.5462070150084822,0.7130359739603469
Gm26811,-1.609811091642304,0.5136633984259453,NA,-0.4621833380965742,0.8440613380273327,NA,1.14762775354573,0.6141100880970698,NA
Gm26810,1.2090078676537237,0.48407884992048605,NA,-1.3651522856685654,0.320272301526304,NA,-2.574160153322289,0.10388225037760553,NA
Gm26681,-0.6594675075592832,0.277775534535146,0.7104817419078998,0.5414711314154733,0.36060596773636144,0.5606713978967848,1.2009386389747565,0.0388049372092703,0.10679496619692255
E530011L22Rik,-1.1840465884847484,0.0652159255538014,0.36507439758259963,-1.856594483490097,0.0017683509423311134,0.009072673391410147,-0.6725478950053483,0.2129694382720861,0.380652964497945
Gm16701,-0.5121272348770859,0.7311974797062943,NA,-3.402580007047897,0.007646763125411452,0.030638278884852422,-2.8904527721708106,0.0166978646933769,0.05464696328642323
Gm26593,0.27964927971436243,0.3936521300183956,0.8036611776191387,0.5817627288526989,0.06010506823745688,0.15619994234729873,0.3021134491383364,0.3368016607976137,0.5237189130164585
9630001P10Rik,-1.4353253361191771,0.5175943685262212,NA,-1.9873186544668693,0.3367642547820821,NA,-0.5519933183476922,0.7727231995519348,NA
5330439K02Rik,-0.7279316722950873,0.43596985166592206,0.8287061004565967,-0.39317469856511766,0.6574098890573119,0.8040443338730373,0.33475697372996965,0.6966887683518725,0.8224968664545077
6430562O15Rik,2.244629516811071,0.0016437441169315954,0.03754471698601781,0.29840734251171447,0.603970158562845,0.7663948835478384,-1.9462221742993564,0.004473037534319997,0.018610772929413964
Gm26912,-0.5215544182991503,0.6927812353970894,0.9335604925424946,-0.6594699093848113,0.592712758063553,0.7588824250315597,-0.13791549108566106,0.9097269023729924,0.9505203020672097
Gm26910,-0.2356878713240804,0.5880385751425157,0.8994181345562318,-1.0277830761237507,0.009371615131369311,0.036053651856047364,-0.7920952047996702,0.043372020442703454,0.11652704384236852
Gm26903,-0.8749661404995386,0.38528799004106273,0.7982646426542773,-0.6101078558834325,0.522359026625522,0.7035311051392092,0.26485828461610617,0.773000998868632,0.8709210526683423
C530050E15Rik,-0.19723025726602716,0.5388707437750395,0.8792711701252645,-0.7601521885834666,0.011101883156906822,0.04113251815008895,-0.5629219313174394,0.059828135621762715,0.14925808364928278
Gm26909,0.0527857738354796,0.8501451239100433,0.9709071425858037,0.017115635053205545,0.947672367000691,0.9752243830597389,-0.03567013878227406,0.8917251791675508,0.9404035708190321
Gm26756,0.07119027581434201,0.9692145733310543,NA,-0.026581953919086947,0.9876608015362276,0.9948237994222214,-0.09777222973342896,0.9548988945360734,NA
9330104G04Rik,0.5800898334475707,0.24636406399654262,0.6784697395835032,0.5555671574501274,0.23289813244577615,0.41471190479077213,-0.02452267599744333,0.9590511972413971,0.9784685040766298
Gm26755,-0.8563334478107937,0.6353985530954012,NA,-0.4072230046814994,0.813952709399691,NA,0.44911044312929427,0.785070245160641,NA
A230020J21Rik,0.5151818373784574,0.7723247266051108,NA,-0.497011262700957,0.7625507437017867,0.8731854227381574,-1.0121931000794144,0.5439177092401816,NA
4930478K11Rik,-0.4661519607770318,0.7258494093163907,NA,-0.18585242262481952,0.882729806774909,0.9413066230119957,0.28029953815221226,0.8202690035926227,NA
4933405D12Rik,-0.6202215754950621,0.5955175110807416,NA,0.19177344751606026,0.8651244824483885,0.9329024735707426,0.8119950230111225,0.4590146017180738,NA
Gm3532,0.32141330594187917,0.8584472259516964,NA,-0.9595755919427483,0.5444477913603307,NA,-1.2809888978846276,0.43443415347657166,NA
A930007I19Rik,-0.03664092483730326,0.9098125694645001,0.984113137100582,-0.1972437272583765,0.513739820275666,0.6963354985670172,-0.16060280242107325,0.595049498447255,0.7499159067296823
Gm26603,1.2418293165024576,0.6284474765276591,NA,4.464951083902221,0.07902158493579339,NA,3.223121767399763,0.2134935622464923,NA
9530052C20Rik,0.49704996462349105,0.7741058541739709,NA,0.349941314754593,0.826753264034423,NA,-0.14710864986889804,0.9291361020172131,NA
Gm26601,-0.1754875669883438,0.8117084492608315,0.96306299859487,0.03898993858039199,0.955131140273345,0.9797888329141677,0.2144775055687358,0.7563444400233228,0.8614366179855804
Gm26857,0.3975217253720669,0.4755063858921008,0.8481188629115433,0.8940311065342438,0.0898058833812076,0.2101295816452547,0.4965093811621769,0.3523632018847766,0.538950115883371
1010001B22Rik,-0.3494964577394587,0.5368712409099352,0.8782868019114471,-1.1141492566794218,0.030303542411834684,0.09147738262012303,-0.7646527989399631,0.12981253594231162,0.2658217535269123
Lppos,-0.10686494870285275,0.6242749509411814,0.9118613791286257,-0.21624964754151105,0.28707583357955657,0.48004952719911664,-0.10938469883865831,0.5902411642598615,0.746502470370992
A330069E16Rik,0.16411619681929404,0.5530910079172158,0.8836486561002276,0.15515853874626812,0.5482654158838436,0.724969205355787,-0.008957658073025941,0.9725191407030102,0.9850605572417122
Gm26702,-6.351632846132218,6.541231006365923e-4,NA,-2.117827353666608,0.28084196660628974,0.47316372601680096,4.23380549246561,0.00763657067486736,0.028742368366823607
Gm26867,-0.8848427401200807,0.29288110624266206,0.7242811707940562,-0.8442582344993894,0.28375409931403356,0.4761392191917416,0.04058450562069122,0.958629635624002,0.9782173713930805
C030010L15Rik,-0.20539454437114477,0.8540938025734115,NA,0.302568254306682,0.7771522811286655,0.8813432250095691,0.5079627986778268,0.6330180605427157,0.77790452129276
Gm26704,0.07922426503942943,0.8857630559281875,0.9790944543914725,0.07151439330925113,0.8893994209144351,0.9450495240556919,-0.0077098717301783085,0.9881658250458663,0.9942839249872003
Gm16892,-0.44904530157130806,0.3092707874967895,0.737577287219344,-0.5955680764820429,0.14847902396845108,0.3027370198496381,-0.14652277491073484,0.7190677317334186,0.8369862347387528
Gm26703,-0.5006131995209964,0.25101948559906384,0.6841865961882393,-0.515087914611769,0.2070740113055798,0.3832580564618562,-0.014474715090772567,0.971004825907055,0.9844207209686723
Gm26869,0.9587288996310576,0.034869274476531396,0.2635270828732807,0.8513122945246746,0.04358422896396071,0.1214960395391816,-0.10741660510638283,0.8046491672233635,0.8898585779777151
0610038B21Rik,0.24130662761895183,0.44712501829993967,0.834469165398001,0.8905503632474122,0.0031993937812658502,0.014900010133911873,0.6492437356284604,0.0333416069407878,0.09478421140516224
Gm26543,-2.2515335793695854,0.36906122051335555,NA,-2.166718680563036,0.3601448298912867,NA,0.08481489880654956,0.9690987090150112,NA
5031434O11Rik,-0.010407426850949947,0.9837276626793101,0.99735630673992,-0.6249714784795541,0.18434990102234977,0.35343101409485483,-0.6145640516286042,0.19890340880262747,0.3622922187553574
Gm26542,1.5508729235556167,0.15684568386592485,0.5529538339679536,1.1138850197500663,0.2637966874515177,0.4520498758853554,-0.4369879038055505,0.680373268930757,0.8107968568035705
Gm26682,1.1382215730410734,0.13014685876404025,0.5073959266752466,0.05916929809023732,0.9300010030740047,0.9661871830138515,-1.0790522749508362,0.12847082619904424,0.2640123169394155
Gm26541,0.29962305856177995,0.09452462494926528,0.4350899199258838,-0.05126699873788694,0.7582226254697044,0.8707895229432836,-0.3508900572996669,0.036564176969417383,0.1018343067585072
Gm3650,-1.339121693620439,0.09834465420620055,0.4416142499535593,-2.2503780473386326,0.0028620955452219573,0.013545440297517093,-0.9112563537181935,0.21281810665380912,0.3805192299386297
1700034P13Rik,0.5498133143948156,0.03457450563036258,0.26272658733956417,0.8424742124704605,5.571820848034801e-4,0.003446986958335342,0.29266089807564494,0.23431567483939325,0.40741023072781635
Gm16894,0.8746850461457835,0.5897085064172969,NA,1.32673509081119,0.38771560300970564,0.5871281162642116,0.4520500446654064,0.7751746667443414,NA
Gm26680,2.8080773522601254,0.17026703809357022,NA,5.103753136669454,0.010123381655735324,NA,2.2956757844093283,0.2892112430296565,NA
Gm26531,0.20714169161636653,0.8080395870349585,0.962157244476514,-0.023689868744736612,0.9760106936096491,0.9892067424738629,-0.23083156036110314,0.7730992285119034,0.8709730702359693
Gm26679,1.206077342455367,0.3911446424721841,NA,1.677684390609983,0.2108599486313774,0.3880602814257583,0.47160704815461596,0.7390424945758387,NA
Gm26711,-0.39251334514749464,0.7606371060021635,0.9517963567218031,-0.20791440749154652,0.8635075423481933,0.9325801960407413,0.1845989376559481,0.8778649813632675,0.9337326682057007
Gm9625,-0.3892550660876477,0.731176538400242,0.9432577852298474,1.0446751962160168,0.3343410437240856,0.5327625125141872,1.4339302623036645,0.18359162556860922,0.3414661362715767
4933404O12Rik,-0.5276374414330429,0.06436742385182194,0.3625243731301902,-0.2246444163486838,0.40144771002336743,0.6001319244175761,0.3029930250843592,0.2571505572916602,0.43512984964999246
Gm26691,0.03967261182445699,0.9251643569697033,0.9855602928750488,-0.1977608006605591,0.6156316450020778,0.774228313341094,-0.23743341248501607,0.5474836752484218,0.7138816457754307
6330403N20Rik,0.015175476617810157,0.9857223230191897,0.9975703984893693,-0.2637811686013912,0.7368691859252153,0.8564754103710607,-0.2789566452192014,0.7237917315826543,0.8400302233352622
Gm26838,0.7856738508772241,0.5781346508106133,NA,0.72628043545757,0.579319322783687,0.7486896766206836,-0.05939341541965407,0.9651913606502538,NA
A330009N23Rik,0.4509055574890459,0.2350447727107853,0.6639474325501048,-0.9726732025970554,0.0036294506161111367,0.016495493972158076,-1.4235787600861014,4.184358098498772e-5,3.582615710741272e-4
Gm26839,-0.4957510031505211,0.6139473374792157,NA,1.0356053393296596,0.3046732802584132,0.5004608498312764,1.5313563424801808,0.12189019715319081,NA
Gm27021,0.056652918447937836,0.958791043878514,NA,2.649694468642232,0.029296312882703558,0.0890987293238503,2.593041550194294,0.03367322757480518,0.09546739490365883
A730020E08Rik,0.3657055806112943,0.5802251245076195,0.8968182068209852,0.5068498415773134,0.41515292240429036,0.6119193548165582,0.1411442609660191,0.8198962300461583,0.8994664871260477
Gm26575,2.9526542040275165,0.09926047740582478,NA,-0.7568688940570313,0.5651054670601283,0.7380397687599694,-3.709523098084548,0.02899842763172781,NA
Tunar,2.8081716711609404,0.2627745426195512,NA,2.387135474369487,0.3018926521741603,NA,-0.4210361967914534,0.8685670514723218,NA
C330002G04Rik,-0.4491780394972264,0.6387423484886094,0.9165406603593901,-0.2786046941882172,0.7573415856424227,0.8700901121568009,0.17057334530900922,0.8472284795758077,0.9156022453418081
Gm6967,-1.930420724326993,0.28201436494880244,NA,-1.9818028434089423,0.24443322303356146,NA,-0.051382119081949194,0.9720490741061978,NA
A130014A01Rik,-0.18480602665952223,0.4987550816941578,0.8586697884412615,-0.38223762070243683,0.13236878842738767,0.27837999923290024,-0.1974315940429146,0.4354692465989092,0.6174591487074964
Gm26952,1.7935408124782208,0.35331929736662193,NA,-0.8192430846481512,0.5931016495724419,NA,-2.612783897126372,0.14533685355757175,NA
Gm4217,-2.8114578150897263,0.2020443822535899,NA,-2.528901252326822,0.22947524251539664,NA,0.2825565627629044,0.8770947825757157,NA
Gm26917,0.16213226581994622,0.8149726860038158,0.9637353028860737,2.356436062963807,0.00027698957479432103,0.001896272534205218,2.194303797143861,7.098503809935375e-4,0.003982493921536514
Gm26971,0.49503574456367905,0.8225277753740468,NA,-0.3838697469257825,0.8449078456238142,NA,-0.8789054914894616,0.668313056185062,NA
Gm17786,-5.144443522141358,0.010578587288229769,NA,-1.5148751613103446,0.4821022965321859,NA,3.6295683608310125,0.04808207352379831,NA
Gm10535,-1.2485327150425694,0.35141581586311543,NA,-0.7840578213857531,0.5414720053941889,0.7191262007889021,0.4644748936568165,0.6968668810543621,NA
Gm19557,-0.1399847406872321,0.6566542379796938,0.921461638894931,-0.6565090467287609,0.023724510745349415,0.0754285520436949,-0.5165243060415288,0.07475168750464337,0.1757995130885142
Ptprv,0.26412029868203707,0.7460038635626476,0.9470886762843836,-0.05001127001629243,0.9477308853321575,0.9752243830597389,-0.31413156869832953,0.6804863105153136,0.8108643856781479
Gm26982,-0.17694772666279013,0.6620162458474244,0.9229210394845652,-0.24446203263907923,0.5172156898661732,0.6990447815520966,-0.06751430597628907,0.8575230663555881,0.9218248988067204
Gm24362,0.14870930454654205,0.6645910459368145,0.9231039848292657,-0.4720876045502972,0.13550772265723132,0.2831996249328919,-0.6207969090968393,0.05150050031831397,0.1331689907767222
Gm5313,0.78527039097955,0.7342619233419784,NA,-2.3914890829954003,0.21721854180895847,NA,-3.1767594739749505,0.11667373222778905,NA
Gm27017,-0.7695377662306453,0.20514722394251408,0.6280073332019014,-0.5162334590076982,0.3697204340391691,0.5694559229922415,0.2533043072229471,0.6472599403596856,0.7877106861291584
Gm27019,-0.10655441459392781,0.9643354728510023,NA,-2.9977102846518364,0.1397197674910654,NA,-2.8911558700579083,0.15434781888464183,NA
Gm27048,1.018434949999342,0.342604730932846,0.7678025337731745,0.7037606274546141,0.4783376929788853,0.6673452657048238,-0.3146743225447279,0.7575000676077922,0.8619899422580848
A930001A20Rik,2.0510403860075543,0.37924851773380847,NA,3.224885307287188,0.14618067834845944,NA,1.1738449212796338,0.6238050426685032,NA
Gm2546,-0.11847277674597373,0.9341925219994105,NA,0.11355712191750557,0.9329661214682321,0.9676964645530507,0.23202989866347928,0.8634842389659203,NA
Gm9522,0.3068308020664179,0.5003514507359352,0.8594906961467822,-1.3202027996296284,0.001309812821745833,0.007087467989851509,-1.6270336016960463,9.840511111809669e-5,7.503726112150218e-4
Zfp82,-0.2618929317046007,0.3752747417317111,0.7930812841236307,-0.567334697807171,0.03909813753374219,0.11190107440803691,-0.3054417661025703,0.26576610778993454,0.4452355834785084
Gm27003,-0.1971713798934477,0.7065314332071656,0.9376663671597977,-0.9087684798516592,0.05785121914968664,0.15155175351451758,-0.7115970999582114,0.13549524221142162,0.2746347712862956
Gm27014,0.44545552974295893,0.6545612400572554,0.921461638894931,0.2842932236361137,0.7579479432340193,0.8705856745083145,-0.1611623061068453,0.8643592172138803,0.9261711436307714
Gm20757,-0.1077409159483719,0.9105198333444964,0.9844243594784851,-0.6127472311084637,0.486145553884032,0.6735584056442903,-0.5050063151600919,0.5659474163392029,0.7279024022847036
Gm26981,0.22016614798967302,0.7294675385154352,0.9424561817511051,0.6610684643501124,0.271946967309068,0.46217054319002676,0.4409023163604393,0.4678911611755072,0.6465531615153413
Gm26947,0.5746737703322186,0.33955529262224543,0.7661171357648914,0.6302332135806816,0.26216463214999053,0.4499417137272948,0.05555944324846307,0.9224938996318994,0.957342779036144
Gm8100,0.7101890129614102,0.8003584231684178,NA,3.576882163157727,0.19202935485059097,NA,2.866693150196317,0.3029854399738659,NA
Gm6283,-0.84164156757425,0.6753777223249905,NA,0.3292577191028853,0.86836174389051,NA,1.1708992866771353,0.5410154908395266,NA
Gm26931,0.8850741298094169,0.5114703111753449,NA,0.66708615269072,0.5878634579836718,NA,-0.21798797711869697,0.868053910610634,NA
