Gene,effector_vs_all_log2FoldChange,effector_vs_all_pvalue,effector_vs_all_padj,intermediate_vs_all_log2FoldChange,intermediate_vs_all_pvalue,intermediate_vs_all_padj,memory_vs_all_log2FoldChange,memory_vs_all_pvalue,memory_vs_all_padj
1110018N20Rik,0.19086554635494674,0.8901193189011942,NA,-0.7818580122843617,0.6112374948472916,NA,0.5909924659294149,0.6813791542308483,NA
Gm11496,2.503625238609722,0.293472149856647,NA,0.23379309695294018,0.929456264391297,NA,-2.737418335562662,0.3090898731226666,NA
C130046K22Rik,0.45530314791665644,0.3326371657368979,0.5014748789416242,-0.3455484130672238,0.5052294521642872,0.7434992193547701,-0.10975473484943264,0.829703634466679,0.9390315371688174
Gm11974,-0.5976193011691584,1.0171959644710445e-4,6.297195196773751e-4,0.19445033916552865,0.23446289500875656,0.4925241224657059,0.4031689620036297,0.013283176218609524,0.08428875311482754
Gm7580,0.04893140228556593,0.9617050403432819,0.9800038868958109,-0.7606548810903319,0.49892525697675894,NA,0.7117234788047659,0.5064695822832341,0.7795000241160988
Gm15522,1.4591369479834075,1.8912649855214314e-4,0.0010808022687946043,-0.955220147053415,0.03271481606459589,0.1416548802529662,-0.5039168009299929,0.24820824951635864,0.5572260630763147
Gm10785,0.29197838127581055,0.2678309152035176,0.4313609022641335,-0.3429397858879432,0.23554654545075865,0.49393300542331037,0.050961404612132326,0.8572422836568608,0.9487740943488638
Gm6542,0.3781777438842936,0.6985325965283364,0.8141367420896224,0.10555816674027013,0.9200994642817507,NA,-0.48373591062456356,0.6489168023673387,0.8584281468948788
Gm16206,1.7793852490039097,5.107115747594969e-5,3.392624610081998e-4,-0.9678682501162642,0.049978529494283816,0.18786283440005824,-0.8115169988876447,0.09712630872723102,0.323803038132729
Gm11423,0.24335025802997665,0.2084855263419556,0.3593983152066272,-0.04212662204155425,0.8402678959137603,0.9299268358522002,-0.20122363598842238,0.33574101695866587,0.6481029767646349
Gm11209,-0.250914658573984,0.8218150080612124,0.8980565833744851,-0.44728795732295784,0.7110685399225432,NA,0.6982026158969417,0.5463914509236455,NA
AI838599,0.34201669039794474,0.4449901599840176,0.610281896433247,-0.17925137993308862,0.7096442142106636,0.8689608320161136,-0.16276531046485612,0.7345753796875588,0.8967473503281223
4933439K11Rik,0.34717733778311033,0.49714830928693704,0.656464409580245,-0.5562282911537954,0.3235045166253884,0.5921332229556403,0.20905095337068474,0.6939051795945086,0.879397138443487
BC028777,-0.5452501029887836,0.20909831772173398,0.3600735736546123,0.0883935816074842,0.8468644561407804,0.9327026086225382,0.45685652138129945,0.3071510205497451,0.6208220904512614
Gm14377,-0.45695707486470044,0.7971675349159653,NA,-0.6798172893710124,0.7252087042045923,NA,1.1367743642357127,0.5297031761913464,NA
Gm12195,1.3750066015234266,1.946730565140928e-4,0.001109339211357025,-0.41892183861780385,0.3135269973184043,0.582371434870848,-0.9560847629056224,0.023777191497152215,0.1274713571083558
Gm14963,-0.17066761147524423,0.6621694022964912,0.7897368533846317,0.3014662793238638,0.4680303792235989,0.7184012207845745,-0.13079866784861988,0.754178335680446,0.9057105331524998
Gm11767,-0.39744292761171884,0.460210827123488,0.6238281893579792,0.062292880189467534,0.9128819475351981,0.9615840698834272,0.33515004742225096,0.5506128530613217,0.8073259005468538
Brip1os,-0.5523975077536966,1.4018915340562278e-9,2.5091197526624755e-8,0.4448961620968383,4.537313803957983e-6,1.2227156384357483e-4,0.10750134565685823,0.2686129322801028,0.5798544324232875
B430219N15Rik,0.5877076431550633,0.20445324805124324,0.3544937958081945,-0.05053370650001765,0.9203864819182039,0.9653999870039228,-0.5371739366550454,0.2936443792927708,0.6063943334758775
Gm13091,0.14630404091113947,0.7724141946112729,0.8652352576375869,-0.9375725404299977,0.0994180591795143,0.2938880992741954,0.7912684995188582,0.13499994857048378,0.39467137445053724
0610005C13Rik,-0.7105725589148162,0.2553524800588201,0.4170369218535844,-0.31315737875932614,0.6365338369269437,0.8322792322886854,1.0237299376741424,0.11646609478573342,0.3612118924846963
Gm11210,0.5736967117122351,0.5969135524156528,NA,-1.1224626756731577,0.3788554912926711,NA,0.5487659639609226,0.6341720723594357,NA
6330418K02Rik,0.1931373506050059,0.45036774437381055,0.6149522527399733,-0.10527973440258155,0.7041579980516866,0.866005177159142,-0.08785761620242434,0.7504304369370264,0.9040102520622195
Gm11672,0.7139032018337992,0.2624142682060012,0.42592988124467457,-0.6062358425056209,0.3982191448688185,0.6618537984302776,-0.10766735932817831,0.8772304777305997,0.9560249450741347
Gm11962,-0.4740625679488559,0.7359213608457844,NA,1.0767519366082499,0.44915245652653457,NA,-0.6026893686593939,0.6903163877969756,NA
Gm15614,0.4302258061084948,0.18902801844269398,0.33501097817977105,-0.5980681070288295,0.09493342358786003,0.2855028081118965,0.16784230092033536,0.6331526527101509,0.851422560034485
2610206C17Rik,-0.9901728019269507,0.008542528133837634,0.028268920215337102,0.6017441548279245,0.12650691277362464,0.3420966933421025,0.388428647099026,0.3242911995821075,0.6371721956763977
4930479D17Rik,0.43866959850551557,0.8078981417380326,NA,-0.9119914055472309,0.6525703562809781,NA,0.47332180704171534,0.8055734190381184,NA
Snhg3,0.5253410981888392,0.003143580789411367,0.012138015823942683,-0.032336458475608426,0.8657964884479458,0.9403652974907173,-0.4930046397132308,0.010104408498769953,0.06923317829427046
Gm11537,1.7692810280028792,0.5526197264727181,0.7024711359570184,1.0701185267225182,0.7377020309675857,0.8852829082837039,-2.8393995547253974,0.3816933987591081,0.6905481563671596
Gm11713,2.1559424942289596,3.5001245799376245e-8,4.816300458845044e-7,-1.4630959186210735,0.0018525086790815142,0.01769460534279232,-0.692846575607886,0.12126550983273082,0.36980481156746925
Gm15893,0.3979870034474781,0.6475252242776188,0.7786470177970212,-0.42759189773703504,0.6543090760709384,NA,0.029604894289556753,0.9748165659721147,0.9924333915876257
Gm12847,-0.24320845078890058,0.7777679650962586,0.8690047310673257,-0.6647570498157496,0.4807680136404918,NA,0.9079655006046502,0.30807789431131577,0.6215190529479273
Taco1os,0.23103115283671163,0.6469745684486279,0.7784028183685191,0.11519632043039052,0.8319153171462554,0.9278065802996212,-0.3462274732671021,0.5270551473019662,0.7920746423683692
Gm11574,-1.219438576138153,0.02105107029333112,0.05929114531918258,-0.18440277061346416,0.7351959015937992,0.8837697003387696,1.4038413467516173,0.006934148897717427,0.05212652751918939
Gm15777,-1.6853764843391192,0.3258121085436035,NA,-0.15715886317968003,0.927073757751087,NA,1.8425353475187993,0.25464229707870933,NA
BC046401,0.24913601448583939,0.6600282348558396,0.7883902830640191,0.03561646697183833,0.9534663403572211,0.9813478161065573,-0.28475248145767773,0.6421058315510264,0.8561459978711279
Gm14487,0.31659465643412865,0.7983915019998351,NA,-1.1353111976194141,0.4240178848405239,NA,0.8187165411852856,0.5291058081725951,NA
Gm15812,-0.18779453198108406,0.7173640090074497,0.8272056114679455,0.09167382682696527,0.8685524605981149,0.9411109408167116,0.09612070515411847,0.8617996399826766,0.9510469606436674
Gm15965,-0.13329563206913556,0.8245792503547344,0.8999388724852279,-0.03213563897709571,0.9602240065522318,0.9831768127143853,0.16543127104623093,0.7958723404422485,0.9230761947673292
Gm16151,-2.5327593441044476,0.08176890462235822,NA,0.5125320204775147,0.6987011332567199,NA,2.0202273236269326,0.11178128734826288,NA
Gm15663,0.19764855160519995,0.8597146159368302,0.9202690132370306,-0.977204946687774,0.4262248333359624,NA,0.779556395082574,0.506602424633239,0.7795252485134682
Ube4bos3,0.8152595528657249,0.342984715341948,0.5122896340197033,0.16210037376765524,0.8628933276310137,NA,-0.9773599266333802,0.31909636435298383,0.6325603420982436
4833418N02Rik,1.063982555774628,1.308212490388619e-4,7.851904515176715e-4,-0.3044578493249202,0.3230360411849153,0.5916936511231297,-0.7595247064497085,0.014970720339026081,0.09196599591154872
Gm15337,-2.0842979924499256,0.007867775545280065,0.0263932971609454,1.4823716329850534,0.04958390411165774,0.18700353329578476,0.6019263594648719,0.4311360621721081,0.7275576776396969
4930430E12Rik,0.06623102507464766,0.8865308327353784,0.9364475207409373,-0.47081096686325347,0.35603470259916986,0.6232110312635926,0.4045799417886058,0.40874674308796444,0.7110463020644053
F730035M05Rik,0.5591198367833891,0.49099900147067543,0.6512243196882307,-0.5086435557433963,0.5749157877914979,NA,-0.05047628103999277,0.9544121064058485,0.9858094625769641
Trav8-2,1.5082161566069328,0.14603018200505619,0.27691328755319505,-1.370569041428103,0.2284726732693936,0.4856488853951881,-0.13764711517883008,0.9022408304397587,0.966517130676647
Gm11525,-1.354915179174816,7.612114446425564e-4,0.0036357942527902,0.6918135855179958,0.0921850645180342,0.2800664810436903,0.6631015936568198,0.10572535543725967,0.34108705914083814
Gm11491,0.6279937421831117,0.4420298083612258,0.6078005796169194,-0.18253759801935293,0.8355191774932035,0.9283234550027722,-0.44545614416375867,0.6122138386770126,0.8399553944459882
Gm15445,0.47692738505988325,0.3845937405544115,0.5537111423796879,-0.3809858954012995,0.5257205813142917,0.7595641441048059,-0.09594148965858375,0.8715301810897857,0.9544824072345215
Gm12763,-0.4793752028049608,0.12514055268707636,0.24680957088745706,-0.09013137299520824,0.7866496417285921,0.9108016211751383,0.5695065758001691,0.08246520765294058,0.292658838977927
A430018G15Rik,0.20148370151967368,0.6511275266174427,0.7813696202528285,-0.5609528183646013,0.2521466061990343,0.5165517232923299,0.35946911684492766,0.45067078950469047,0.7414307808416455
Gssos2,1.7099692967307423,0.39822337254315354,NA,1.3602577284099049,0.5318097729495967,NA,-3.070227025140647,0.18531530840343904,NA
Gm16104,-0.667519432126828,0.37113663571531197,0.5410760814936553,1.0206196416028666,0.18599910465637437,0.4305642516453722,-0.35310020947603865,0.6557794820335515,0.8613311215275274
Gm17131,0.09224026111909071,0.7202981242497961,0.8290605698475562,-0.06706812796642862,0.808223266241032,0.9189481070880892,-0.02517213315266208,0.9273975936344209,0.976730762836541
Gm12940,0.1486534468251335,0.6460668849551867,0.7778896782697761,-0.33922290577100217,0.32880211323802816,0.5962004569513668,0.19056945894586866,0.5829974412537953,0.8255831854806411
Gm13684,0.166555020324178,0.6410616215726783,0.7743045919298931,0.08704123522264334,0.8205704525542854,0.9243534805468585,-0.25359625554682164,0.5101000823069668,0.7823240422810668
Gm15964,-0.12399506517648387,0.8049544270371549,0.887098696856595,-0.19972220679132127,0.7116619208321271,0.8705336699519921,0.32371727196780514,0.5429594109763174,0.8024613583599488
Hk1os,0.004763475711986129,0.9866202882485653,0.9922138133180631,-0.5066227118864953,0.09865088225975473,0.29290100596847934,0.5018592361745098,0.09645242437699926,0.3222955213534644
4930529I22Rik,0.37893746164778525,0.4561273548457539,0.6204052299891076,-0.40884148899886164,0.4656326687473975,0.7162607065538464,0.02990402735107638,0.9564987096845943,0.9866929967340224
Gm2044,-0.927964456393174,0.4464803823465173,0.6115246635776269,0.020135117864931662,0.9873860739049088,NA,0.9078293385282425,0.4655542831852421,NA
3010003L21Rik,-0.4580182553400105,0.21126862775809643,0.3626801049988152,0.5071824471668213,0.1895695454210501,0.4355225859562512,-0.04916419182681104,0.8994832037010592,0.9648167169652939
Arhgap27os2,-0.9070242892662148,0.30738604563090605,0.4746706079575343,-0.6890523127644022,0.468801018187043,0.7190587201224222,1.596076602030617,0.08339833465188781,0.294287779073731
Gm16305,-1.9664855346428216,0.12703413060669155,0.2497194957153265,1.3665626063591965,0.28230121755073645,NA,0.599922928283625,0.6399647872652638,0.8549129296902344
Gm15478,1.1782807291131847,0.006888525516100263,0.023583952445337723,-0.8750186709366279,0.08111558917278588,0.2597335865007512,-0.3032620581765569,0.5317069737726974,0.7945601834768018
Gm14508,0.3480063166359489,0.29830391417098456,0.46531536237710125,-0.22359003171104208,0.5402251488954044,0.7705118237944092,-0.12441628492490683,0.7310706861032468,0.8960477383475778
2310058D17Rik,-0.3614203068906821,0.07328812724723045,0.160737689331841,0.08019400282307138,0.7088591132765453,0.8683443946101684,0.2812263040676101,0.18740328792077712,0.47350002757715837
Snhg17,-0.10733227121585032,0.5077106437770724,0.6647770148293525,-0.26358520713298267,0.13103246513548739,0.34961455349507226,0.37091747834883365,0.031862508626869505,0.15627971756516063
Gm16150,-3.3024270653987955,0.04287583515661757,0.10535546752446524,0.31804165980572885,0.8356739012872254,NA,2.9843854055930663,0.04556047075571061,0.19970075312993815
Gm13056,2.517348517271844,0.296862627682567,NA,-1.1787586431105714,0.6648059775376814,NA,-1.338589874161273,0.6226924173223654,NA
Firre,-0.46898039193316576,0.10519858306252793,0.2153986073312286,-0.2092674559307537,0.5003023471986876,0.7405941733237237,0.6782478478639201,0.02749900373346721,0.14070751910348878
Foxd2os,-0.2869452854347085,0.055324232294946124,0.12902745974957755,0.6439414432376955,5.218341193561951e-5,9.764138052791189e-4,-0.35699615780298705,0.026479399147895606,0.13733542719690084
Gm13068,0.12212539287050335,0.7707685594068288,0.8641482797454784,-0.23098274904641888,0.6122722401771638,0.816185085181132,0.10885735617591585,0.8063621214854861,0.9274249568979004
Gm12909,-0.32499439680988723,0.764549554699086,NA,-0.40281996615686927,0.7313509341627165,NA,0.7278143629667565,0.512588829118487,NA
C530005A16Rik,0.17382184889871163,0.6662020423285495,0.7924335928132693,-0.857830459358659,0.05903848143352488,0.20949095112046517,0.6840086104599474,0.1051283205708396,0.3402009930552475
Gm12060,1.73509781803015,0.19494641793189393,NA,-2.8191876103050673,0.09680663505759524,NA,1.084089792274917,0.45048190494356033,NA
Gm13919,-4.60036707805988,5.79387282362784e-4,0.0028730424995326983,-0.8469036562469696,0.5054471656267119,0.7436817489804622,5.447270734306849,2.685945706757707e-6,8.60288277557496e-5
Gm15735,1.3245483611603057,0.5304967711876807,NA,-1.6864106899332563,0.48271217512533654,NA,0.3618623287729505,0.8745687630419212,NA
Gm13485,0.6080060010683754,0.5973125486259169,NA,-0.23876232306478737,0.8504365909280797,NA,-0.3692436780035882,0.7703385243763543,NA
Gm16001,0.4390250232446033,0.12025132683835446,0.23958863249825565,-0.009885928521046382,0.9742403840962788,0.9894489701053584,-0.42913909472355694,0.16507083141167903,0.44065838280247094
Gm11725,-4.026975591860106,7.396475459059826e-5,4.729309576178296e-4,-0.02039152385260292,0.9800830318000325,0.9924778749836211,4.04736711571271,8.635875132273098e-8,4.274026336650415e-6
Zfp335os,0.34036567015633856,0.07298322719464923,0.16030004884385626,-0.22584837654386256,0.2696096911596687,0.5352606087642605,-0.11451729361247537,0.5762857009886335,0.8221256804267453
1700047A11Rik,0.7384977323432306,0.45792160645064445,0.6219957165405418,-1.5034808110423648,0.1931010053459574,NA,0.7649830786991342,0.4633731974065472,0.7506517261731582
1700020I14Rik,-0.0073381050036711165,0.9552452843151652,0.9768091069320088,0.06033161725522656,0.6673663750923818,0.8472006105057103,-0.05299351225155544,0.7057604785328007,0.8845989114247151
Gm3362,1.5896085113340375,8.127505777469351e-5,5.158072742087881e-4,-1.2725431793775632,0.00755723501778239,0.05046625557696284,-0.3170653319564743,0.48219219543434444,0.764106317188825
Gm13936,-0.24432831083434908,0.38011186665542385,0.5495992416268722,0.09740150107348901,0.7426907401577149,0.8879510709774895,0.1469268097608601,0.6188757620393144,0.8430029039751817
Gm16348,0.5646010584478176,0.6189449622791471,NA,0.29174857353594663,0.810683601436064,NA,-0.8563496319837642,0.49803722768666997,NA
Gm15137,0.11893417995063582,0.9424815448438343,NA,-0.19202063808241482,0.9141196220282526,NA,0.073086458131779,0.9669654046083618,NA
4930554G24Rik,-1.6840684595145128,0.3298790555380502,NA,1.3492847634559486,0.4151458490311502,NA,0.33478369605856423,0.8432893734454198,NA
Gm12018,-0.05816480713396091,0.910075035336812,0.9504461867149125,-0.16737295741392505,0.7624678059674466,0.898063844348377,0.22553776454788563,0.6812538879299597,0.8738884255771631
Grip1os3,-0.020941412542004986,0.9811756772822766,0.9896566977055,-0.4772417477355751,0.6229155993740889,NA,0.4981831602775801,0.5933768086237687,0.8321597257161355
1110046J04Rik,-0.45757753907336796,0.14794995640125605,0.2797130406627262,0.05208110551487413,0.8761107407118415,0.9449848621980668,0.40549643355849385,0.21975071380213496,0.5203484760938629
4933423P22Rik,-1.2210041284057982,0.08472743983752354,0.1807760881420831,0.8442263315293559,0.22933628437002107,0.48669391477830126,0.37677779687644225,0.5946491375627696,0.8327274310686374
Gm11851,1.1434579605921942,0.06461128530111611,0.1461032168944587,0.0013619508013832996,0.9983989847175964,0.9993550709909335,-1.1448199113935777,0.1034280289845486,0.3368139531244036
A230083N12Rik,-0.1258233521840637,0.6652202875972284,0.79189944668385,0.49733993205580823,0.1044185918342209,0.30268543706754303,-0.3715165798717452,0.23603565270346802,0.5414347920116431
Gm14198,-0.36605854131784304,0.6980848139847873,0.8138795813985455,-0.5554835928105667,0.5872681833295925,NA,0.9215421341284096,0.34277212412784563,0.6547957007636379
